Longitude;Latitude;DEPART;Predicted Geothermal Gradient (C/Km)
-76.90693245;0.269457118;PUTUMAYO;25.531343
-73.18248412;10.57571428;CESAR;27.140158
-74.93232807;9.761558326;BOLIVAR;23.778856
-75.64836923;5.035286028;CALDAS;26.69562
-75.59312498;1.298442615;CAQUETA;28.078997
-76.81393473;4.97579831;CHOCO;22.043913
-73.61157122;6.000994209;SANTANDER;31.22658
-72.87713124;6.606960947;SANTANDER;28.187246
-76.9198823;5.14626607;CHOCO;21.894873
-73.89003267;6.722216096;SANTANDER;24.164068
-75.07621156;3.012168576;HUILA;26.674253
-70.14557909;-3.609536045;AMAZONAS;34.389435
-70.62369348;-3.797231354;AMAZONAS;31.595167
-75.68096844;4.496676255;QUINDIO;29.310278
-74.66981299;10.32069075;MAGDALENA;23.59152
-72.24865287;5.423725706;CASANARE;18.095669
-75.63517324;5.150512426;CALDAS;24.746763
-77.17157954;1.863124089;CAUCA;29.199259
-74.00824769;11.25293082;MAGDALENA;29.54672
-77.77391092;1.012492111;NARINIO;31.435316
-76.78920318;5.104072168;CHOCO;23.662172
-75.55010995;8.747296959;CORDOBA;23.92562
-75.78839266;3.040675108;TOLIMA;30.294752
-76.0803434;5.274854442;RISARALDA;34.215927
-73.78112504;3.666157697;META;28.00559
-74.21659489;5.852452601;BOYACA;22.285032
-75.04071399;10.89740205;ATLANTICO;25.02825
-77.29310067;1.072468379;NARINIO;34.106247
-76.37389482;4.328280337;VALLE DEL CAUCA;27.14448
-73.79816456;10.86939131;CESAR;24.912153
-73.76495163;5.775391927;BOYACA;28.708136
-74.87450184;7.816725695;ANTIOQUIA;22.724106
-75.933832;9.112437863;CORDOBA;21.946585
-72.31958062;11.34751836;LA GUAJIRA;18.806404
-72.70064613;11.39906256;LA GUAJIRA;18.870657
-78.04613084;1.653006648;NARINIO;29.670961
-77.85636454;0.892751277;NARINIO;30.611284
-76.90851799;1.735599653;CAUCA;28.431467
-77.8464283;2.033851638;NARINIO;24.853468
-73.92644864;8.483064687;BOLIVAR;19.261425
-75.17625361;10.54416282;ATLANTICO;27.215757
-73.27373977;8.553422432;NORTE DE SANTANDER;28.114248
-77.54802415;0.975680872;NARINIO;33.75782
-72.48823474;5.613470244;BOYACA;28.733648
-76.90926292;0.341225811;PUTUMAYO;26.3995
-72.56858544;6.597813384;BOYACA;26.733873
-75.4374404;5.642633744;CALDAS;28.627596
-72.38810016;-0.133852208;CAQUETA;34.617165
-78.0745395;1.998870193;NARINIO;21.216251
-72.65790276;11.27950186;LA GUAJIRA;20.836514
-75.24337753;2.74415174;HUILA;22.2354
-77.3229293;1.783856902;CAUCA;26.857061
-75.20559745;6.913532046;ANTIOQUIA;30.464312
-73.02319182;7.126071255;SANTANDER;29.070955
-74.74002192;8.853388735;SUCRE;24.059492
-75.5808108;9.345158218;SUCRE;21.97377
-75.6866928;9.17362285;CORDOBA;23.49972
-76.03996116;9.142640355;CORDOBA;25.317556
-77.06605283;3.646998142;VALLE DEL CAUCA;23.47254
-70.22776214;-3.860563652;AMAZONAS;31.2282
-76.09883745;4.222790918;VALLE DEL CAUCA;22.752056
-74.98453999;9.791463574;BOLIVAR;24.153166
-76.5408994;5.733725657;CHOCO;21.885527
-72.71264048;-1.441990959;AMAZONAS;35.306725
-77.35473388;1.668936623;CAUCA;25.218771
-75.44255246;9.504190209;SUCRE;26.441774
-76.59105871;2.430363534;CAUCA;27.06156
-70.70574563;7.079086577;ARAUCA;25.850012
-74.85197532;8.496936752;SUCRE;20.252722
-75.384621;7.525940066;ANTIOQUIA;23.40069
-75.90691199;6.439056149;ANTIOQUIA;30.271082
-74.770624;3.515649331;HUILA;26.871313
-70.49843844;-3.586199163;AMAZONAS;33.91651
-75.55725559;8.491177524;CORDOBA;24.121443
-76.62263126;7.631421704;ANTIOQUIA;24.126245
-74.65113873;6.819729377;ANTIOQUIA;25.772917
-76.52716545;7.844779276;ANTIOQUIA;26.629892
-73.65631327;7.545719455;SANTANDER;20.362495
-74.16778381;7.593662125;BOLIVAR;25.951136
-75.6225535;3.320488751;TOLIMA;24.085417
-75.25741531;0.687902859;CAQUETA;26.663725
-73.9847266;7.226740881;ANTIOQUIA;25.071543
-73.87156819;10.67256235;CESAR;27.029028
-74.87991104;3.63794341;TOLIMA;27.432283
-74.9559112;4.506613913;TOLIMA;20.006632
-77.06722341;2.063122702;CAUCA;26.184675
-75.67200182;6.308173359;ANTIOQUIA;28.33132
-75.1055558;10.31710773;ATLANTICO;22.701696
-75.30242493;9.585824413;SUCRE;26.219618
-73.7623579;10.60301926;CESAR;28.781984
-76.98192002;6.530160356;CHOCO;19.32442
-73.22993979;9.927788608;CESAR;28.026632
-74.96420363;5.662212074;CALDAS;28.767588
-74.04769083;10.98348914;MAGDALENA;29.645224
-75.87331289;0.907718524;PUTUMAYO;26.954142
-75.97617714;1.375329608;CAQUETA;25.37488
-74.654403;4.052792819;TOLIMA;26.131433
-73.97051654;9.329314074;CESAR;24.423117
-74.91064216;5.113959023;TOLIMA;19.607273
-73.13224781;10.80319634;CESAR;31.212343
-73.14349265;6.285259228;SANTANDER;29.945581
-75.64038241;3.338872562;TOLIMA;23.45122
-74.40270443;8.220095283;BOLIVAR;23.30274
-73.22874485;6.526465815;SANTANDER;22.014097
-76.02613313;7.030830132;ANTIOQUIA;29.684172
-77.49805176;0.95721255;NARINIO;30.979692
-73.80881198;9.182773212;CESAR;23.269194
-73.75315512;4.080006444;META;19.304617
-72.18463665;6.948323838;BOYACA;22.262234
-78.60929115;1.34540799;NARINIO;23.314306
-77.11816361;3.633117191;VALLE DEL CAUCA;20.166115
-73.25353467;6.274141678;SANTANDER;28.443491
-76.69452749;8.428147741;ANTIOQUIA;24.744486
-77.11320241;3.450440754;VALLE DEL CAUCA;21.975025
-75.69847675;3.275206502;TOLIMA;32.681953
-74.08095056;10.50352191;MAGDALENA;27.082228
-74.76777925;8.612233812;SUCRE;22.30647
-76.65049218;0.895489025;PUTUMAYO;23.900404
-75.41784226;8.860605548;CORDOBA;21.748293
-73.22448888;-1.130291208;AMAZONAS;32.628845
-73.50840501;5.88565073;BOYACA;28.85039
-74.86011805;7.902911055;ANTIOQUIA;22.15904
-75.80503812;7.763387214;CORDOBA;23.9932
-73.08151536;8.361901028;NORTE DE SANTANDER;24.377756
-73.24350979;7.664964548;NORTE DE SANTANDER;20.327883
-73.02680581;10.67811069;CESAR;24.660082
-77.17101326;2.155648454;CAUCA;31.947206
-75.80256141;2.563457054;HUILA;22.67076
-71.53583626;6.678245536;ARAUCA;25.934847
-74.92730736;3.865169801;TOLIMA;25.137419
-73.4584842;4.874277189;CUNDINAMARCA;25.05411
-74.88508874;10.56122415;ATLANTICO;24.339334
-74.87461625;10.80594406;ATLANTICO;25.499186
-77.69581524;1.291768411;NARINIO;31.321695
-74.90355227;10.16124044;ATLANTICO;21.518347
-72.23150381;5.063484588;CASANARE;25.134508
-77.5109753;1.003632646;NARINIO;29.13875
-73.65509878;7.936982293;CESAR;22.111544
-74.2590547;6.861758648;ANTIOQUIA;27.192068
-73.19806226;11.28988101;LA GUAJIRA;24.791655
-78.38762389;1.812476912;NARINIO;21.875952
-73.75825895;8.041969727;CESAR;25.355856
-73.80327218;5.137978424;CUNDINAMARCA;27.79606
-72.7040041;7.514291759;NORTE DE SANTANDER;26.398645
-75.55279356;2.450899169;HUILA;22.905405
-74.67014088;8.588839629;SUCRE;23.391417
-74.05744746;5.897210606;SANTANDER;22.644197
-73.44903055;10.40242718;CESAR;30.5572
-73.8081565;9.836055789;CESAR;28.797281
-75.04971394;6.977054822;ANTIOQUIA;28.04714
-76.68350746;7.614153023;ANTIOQUIA;22.66959
-70.95990037;-0.874486207;AMAZONAS;31.213251
-76.87135161;5.984569935;CHOCO;23.759901
-72.78414734;11.36231167;LA GUAJIRA;18.474754
-74.66828336;5.682556494;CALDAS;21.04141
-74.13815124;4.647536024;BOGOTA D. C.;31.848871
-74.95492779;9.990407246;BOLIVAR;24.861094
-77.09504435;4.170217624;CHOCO;22.478985
-74.59690113;4.201187544;CUNDINAMARCA;27.073736
-76.67112954;2.001388459;CAUCA;28.776777
-75.18530345;1.698831638;CAQUETA;27.14194
-72.74106788;7.203171955;NORTE DE SANTANDER;32.777496
-76.29126188;4.823497489;CHOCO;27.989775
-72.93298671;11.01900612;LA GUAJIRA;25.82413
-72.82379648;7.992033441;NORTE DE SANTANDER;22.915255
-76.05201326;3.920426162;VALLE DEL CAUCA;30.317282
-75.1121055;10.44474053;ATLANTICO;25.141977
-76.5133902;7.392335632;ANTIOQUIA;23.934237
-75.51451206;5.783124925;ANTIOQUIA;25.82477
-73.07007118;8.566408925;NORTE DE SANTANDER;26.437574
-76.53149522;0.937868474;PUTUMAYO;22.031567
-74.83855751;5.025314792;TOLIMA;23.665049
-73.97271242;5.034474212;CUNDINAMARCA;38.60753
-73.22432317;10.75393101;CESAR;29.78023
-75.23520073;3.048494258;HUILA;23.617945
-76.29759467;8.773799154;CORDOBA;26.532255
-77.13740364;2.155943936;CAUCA;32.89222
-73.25723641;-1.60640739;AMAZONAS;33.78837
-74.44324511;6.659006653;ANTIOQUIA;28.96763
-73.57223909;3.805736793;META;27.078466
-73.76751671;3.478770962;META;23.51903
-75.67196067;6.221433003;ANTIOQUIA;31.646738
-74.03185584;8.328066827;BOLIVAR;26.111357
-74.69970624;8.082343593;BOLIVAR;20.915548
-74.05161173;6.148272447;SANTANDER;22.54474
-73.33214011;10.8575636;CESAR;21.601301
-72.8824989;2.814060338;META;29.38178
-74.08681266;7.473378963;BOLIVAR;24.975367
-75.80119042;5.990427826;ANTIOQUIA;29.175867
-73.83973544;7.139198975;SANTANDER;22.17502
-74.92112374;8.543602849;SUCRE;21.290453
-75.84684026;1.437883904;CAQUETA;26.816751
-75.00678309;4.460040302;TOLIMA;23.313814
-76.02309219;9.00719089;CORDOBA;28.678766
-72.74027812;-1.909534638;AMAZONAS;34.300423
-74.85284234;6.447833082;ANTIOQUIA;25.91445
-74.20457548;7.856937621;BOLIVAR;27.675886
-73.29032081;4.300100814;CUNDINAMARCA;26.486532
-73.79760179;9.32039611;CESAR;24.173052
-74.57924616;10.89890747;MAGDALENA;23.34376
-72.55811135;6.17691551;BOYACA;35.522514
-73.76408995;4.091702522;META;24.56753
-74.72545123;4.80892273;CUNDINAMARCA;22.79418
-72.31621762;4.345309473;META;25.94977
-75.89739879;5.227300888;RISARALDA;30.578058
-77.57088786;0.813862157;NARINIO;29.654188
-74.93913605;3.354170667;TOLIMA;21.881739
-76.96666615;2.155318095;CAUCA;23.51045
-72.28893152;11.15901161;LA GUAJIRA;23.245485
-74.05595979;6.66274008;SANTANDER;22.931158
-72.72795614;2.358628407;GUAVIARE;28.962286
-73.71233473;10.93668294;CESAR;26.105963
-74.61879863;3.964904544;TOLIMA;28.016031
-78.61333687;1.668669261;NARINIO;22.25677
-71.05379824;4.500834637;VICHADA;25.973211
-76.07650449;2.155975951;HUILA;26.534128
-73.65024418;9.636645438;CESAR;27.153944
-73.88375943;7.872750596;SANTANDER;27.089529
-76.58674126;2.414137433;CAUCA;25.662306
-76.874201;3.82497497;VALLE DEL CAUCA;26.219107
-75.76381544;4.51499643;QUINDIO;26.815512
-74.24721834;6.476226144;SANTANDER;22.343874
-77.57434472;1.048690759;NARINIO;32.66207
-72.15854999;11.85981886;LA GUAJIRA;24.951708
-72.34841504;11.23433857;LA GUAJIRA;20.365648
-73.64668792;10.92832092;CESAR;25.408396
-75.37073647;1.563125615;CAQUETA;29.378183
-76.9965096;5.832728917;CHOCO;24.464727
-76.10457884;8.73367375;CORDOBA;28.394392
-76.0808926;3.956719683;VALLE DEL CAUCA;28.240526
-74.35856336;2.098950886;META;25.87868
-71.87336412;5.085625837;CASANARE;26.974726
-73.52438614;10.01305653;CESAR;28.043604
-75.44476207;3.158239852;HUILA;22.112465
-78.68398197;1.508723381;NARINIO;22.128475
-76.08497351;5.993388091;ANTIOQUIA;30.25215
-78.28078188;2.420356538;NARINIO;22.613255
-76.40991794;3.974642456;VALLE DEL CAUCA;28.3473
-75.89886984;1.241104621;CAQUETA;27.652472
-73.38501114;7.76204202;CESAR;27.371744
-70.555243;-3.766787826;AMAZONAS;32.19072
-75.84327082;6.168128242;ANTIOQUIA;26.322573
-75.8242781;6.69646904;ANTIOQUIA;25.06386
-73.88673643;10.75568352;CESAR;29.69073
-74.46566503;5.116911722;CUNDINAMARCA;28.353643
-75.6899613;5.088398927;CALDAS;29.31838
-74.73251061;4.339095571;CUNDINAMARCA;27.259607
-73.55512253;8.219913522;CESAR;25.253424
-73.33761906;5.046167673;BOYACA;28.105486
-74.36524396;5.176156385;CUNDINAMARCA;26.03234
-75.25729962;8.756937051;SUCRE;22.879997
-72.77925585;10.93858557;LA GUAJIRA;27.679583
-78.79731568;1.651649041;NARINIO;22.977114
-78.24520547;2.550080344;NARINIO;23.603262
-71.7932159;11.91711787;LA GUAJIRA;26.111086
-73.62064979;5.715172831;BOYACA;29.36793
-73.46377065;10.82218055;CESAR;23.931684
-72.79397573;4.647657456;CASANARE;24.076704
-74.7575343;8.911305031;SUCRE;22.409025
-69.56677586;-1.845102121;AMAZONAS;34.556786
-76.66187075;3.486346471;VALLE DEL CAUCA;28.307802
-75.53698125;3.317129103;HUILA;22.429901
-74.68040503;6.655305165;ANTIOQUIA;26.12301
-72.98527152;10.94551123;LA GUAJIRA;26.42661
-74.72854293;7.821357412;ANTIOQUIA;23.248407
-75.74563086;3.533130778;TOLIMA;27.745893
-75.06433159;6.584885473;ANTIOQUIA;27.04542
-77.15269975;8.298148104;CHOCO;21.038717
-69.74369426;-2.553983165;AMAZONAS;32.089325
-74.27020368;10.66308712;MAGDALENA;23.742197
-71.35803975;6.811734028;ARAUCA;27.09345
-73.41357668;5.593058836;BOYACA;30.88828
-74.52316862;4.760060032;CUNDINAMARCA;25.925352
-75.00975958;6.141640316;ANTIOQUIA;28.747969
-73.41505633;6.006778253;BOYACA;27.460054
-71.82070394;5.335119396;CASANARE;24.54389
-72.15214686;12.03650495;LA GUAJIRA;23.599306
-75.52821055;8.346792042;CORDOBA;25.493448
-72.91993046;10.65738391;LA GUAJIRA;24.893705
-75.22476195;7.776983406;ANTIOQUIA;22.85952
-74.03633015;5.49516426;BOYACA;34.020775
-74.37562558;10.13368099;MAGDALENA;27.441996
-71.94590994;5.776823856;CASANARE;24.751127
-72.59874933;5.140938886;CASANARE;21.182203
-73.73407809;6.148212348;SANTANDER;24.380838
-76.51774275;8.249554676;ANTIOQUIA;26.321798
-76.80956208;6.975483111;ANTIOQUIA;21.48381
-72.59270957;8.252390758;NORTE DE SANTANDER;25.804304
-75.80443431;5.823189458;ANTIOQUIA;26.629187
-78.64035501;1.695134669;NARINIO;23.645308
-74.03491434;4.848360468;CUNDINAMARCA;32.982468
-77.54429947;2.527438022;CAUCA;21.952122
-74.23272047;5.131768969;CUNDINAMARCA;23.61762
-74.28840798;10.89538464;MAGDALENA;24.36337
-76.03514118;2.021865569;HUILA;22.963968
-78.18396829;2.640144692;NARINIO;22.92719
-74.84235107;8.009150051;ANTIOQUIA;22.287973
-74.39055505;1.894882864;META;25.10396
-75.77704051;6.790363093;ANTIOQUIA;26.956457
-75.82407784;8.639503861;CORDOBA;21.964128
-72.1421098;11.43457029;LA GUAJIRA;22.033478
-76.39698251;1.998327586;HUILA;30.481173
-75.13350354;4.648427169;TOLIMA;30.964067
-74.82402313;9.463849673;BOLIVAR;24.709726
-73.05131352;8.547993155;NORTE DE SANTANDER;26.874552
-72.94787599;11.47892897;LA GUAJIRA;18.231424
-75.47401954;0.798838102;CAQUETA;25.293184
-73.34068592;10.76366298;CESAR;34.288666
-76.75978225;0.632932595;PUTUMAYO;24.826475
-70.99245235;5.011535917;CASANARE;27.916327
-74.27867283;7.016663517;ANTIOQUIA;26.05213
-73.86004519;7.868682289;SANTANDER;26.368776
-74.64687929;10.38865438;MAGDALENA;23.320745
-73.73977011;7.320682831;SANTANDER;24.149973
-76.31933118;2.764348344;CAUCA;33.66044
-77.00119237;7.182986223;CHOCO;24.095053
-74.74348156;4.246391145;CUNDINAMARCA;26.078585
-75.77247257;8.191827063;CORDOBA;26.800577
-72.95330826;4.79639981;CASANARE;23.663057
-72.65681377;2.540346638;GUAVIARE;27.897657
-75.91576858;1.709000641;HUILA;24.226961
-74.42076304;8.51679753;BOLIVAR;22.18454
-74.24863696;2.340521653;META;28.411287
-75.19760436;9.977023059;BOLIVAR;26.552404
-72.46716193;5.371709484;CASANARE;24.02236
-76.28157545;6.731555907;ANTIOQUIA;30.75582
-73.99065417;11.21995349;MAGDALENA;24.829134
-74.83630914;10.85987221;ATLANTICO;22.521734
-73.89891622;8.162707254;BOLIVAR;28.196882
-74.32479221;4.462065413;CUNDINAMARCA;30.763662
-76.05201336;2.014926825;HUILA;27.297274
-75.04843235;3.899054247;TOLIMA;25.113512
-75.88851363;6.38620314;ANTIOQUIA;28.043653
-76.3559848;8.782511132;CORDOBA;26.76853
-75.6968237;8.082396142;CORDOBA;26.58964
-74.17231679;4.2252951;BOGOTA D. C.;31.886675
-77.39499038;1.150662454;NARINIO;29.233171
-76.10988911;4.353340186;VALLE DEL CAUCA;26.590597
-75.77554504;8.993759924;CORDOBA;21.65477
-74.97915981;10.98209458;ATLANTICO;23.671137
-69.95788196;0.95759171;VAUPES;30.033525
-75.23365031;2.737590558;HUILA;22.960608
-73.90926703;10.01959337;CESAR;27.757181
-70.9545586;-0.891593613;AMAZONAS;31.106703
-75.68373077;8.603321919;CORDOBA;20.768421
-75.68049532;5.150542114;CALDAS;27.148008
-77.1003055;3.295381176;VALLE DEL CAUCA;22.863293
-77.51405599;1.467251263;NARINIO;27.57976
-73.21699987;-1.094366079;AMAZONAS;34.439972
-72.35348851;-0.205263934;CAQUETA;36.780525
-78.6743499;1.56836438;NARINIO;22.07347
-75.1875319;9.413732164;SUCRE;26.25212
-75.61976029;0.86717631;CAQUETA;26.315474
-72.52071852;5.119312162;CASANARE;23.165476
-75.59595586;2.666607318;HUILA;24.76253
-73.69963416;4.870783497;CUNDINAMARCA;21.657782
-72.56196874;7.70053719;NORTE DE SANTANDER;20.861841
-77.88104794;2.042543749;NARINIO;23.383951
-72.79047553;4.327322762;META;25.525194
-73.85933521;3.213621965;META;26.828997
-75.09441406;4.195645611;TOLIMA;21.571636
-74.40925593;10.35519001;MAGDALENA;22.924475
-74.35192578;10.44993307;MAGDALENA;22.101555
-74.19114689;1.736961211;META;26.84926
-76.92733996;0.489122494;PUTUMAYO;23.89128
-75.44787949;5.203232521;CALDAS;28.297369
-77.19342585;2.822694637;CAUCA;23.200506
-73.53602894;9.430548598;CESAR;24.909872
-72.93105323;8.559869959;NORTE DE SANTANDER;23.6065
-76.8821556;0.598017985;PUTUMAYO;25.56198
-72.43583557;7.316663988;NORTE DE SANTANDER;30.30021
-75.01798195;6.018114298;ANTIOQUIA;28.725046
-75.00690533;6.584138496;ANTIOQUIA;23.158346
-77.24347143;5.825961738;CHOCO;28.811216
-72.93211243;10.50180185;LA GUAJIRA;26.97466
-72.39996988;5.214273653;CASANARE;22.442377
-75.00338503;4.538910301;TOLIMA;23.012533
-73.28447977;10.45039276;CESAR;25.30324
-76.47932835;8.342957942;ANTIOQUIA;24.719526
-73.75582119;3.832916278;META;25.743326
-76.15801104;8.664672486;CORDOBA;27.91419
-73.35084232;5.811080363;SANTANDER;28.261618
-73.07176887;7.304221504;SANTANDER;31.073355
-71.98773629;12.23634145;LA GUAJIRA;22.535978
-69.70751708;-2.570310426;AMAZONAS;34.74182
-75.93592308;9.130318517;CORDOBA;21.27393
-74.59570189;0.777203409;CAQUETA;28.259668
-76.16724484;8.007498313;CORDOBA;28.280275
-76.92801762;6.648615364;CHOCO;18.49227
-76.33170531;8.103648879;CORDOBA;23.637484
-75.00324958;3.115921837;HUILA;20.768496
-76.86515731;6.605303956;ANTIOQUIA;19.711132
-72.68108235;2.146077252;GUAVIARE;28.764307
-76.63251228;5.455368795;CHOCO;23.351015
-73.93938849;7.486020399;BOLIVAR;26.777227
-75.16370986;8.338169042;CORDOBA;19.281881
-72.8777018;10.76965718;LA GUAJIRA;24.80124
-74.09715045;-1.036010511;AMAZONAS;33.16137
-77.00593212;2.036833312;CAUCA;24.939531
-74.67531416;9.306016755;BOLIVAR;23.883085
-76.54305333;3.48754024;VALLE DEL CAUCA;30.409086
-73.53195698;7.335106815;SANTANDER;23.213781
-75.66048455;7.71235099;CORDOBA;27.069452
-75.62606254;7.159845241;ANTIOQUIA;27.9587
-73.93243482;5.895164597;SANTANDER;25.212679
-78.82064491;1.587888362;NARINIO;22.45164
-74.67230041;0.84584763;CAQUETA;28.471823
-75.61235653;2.397363045;HUILA;22.611238
-74.83395539;9.537194441;BOLIVAR;23.846243
-76.75659206;3.570385625;VALLE DEL CAUCA;28.27632
-74.45198135;8.936537968;BOLIVAR;21.626045
-76.65304177;3.317802421;VALLE DEL CAUCA;26.832464
-74.99787002;9.917988324;BOLIVAR;24.527998
-73.52275027;7.891388975;CESAR;23.111757
-74.65936377;-0.003523385;PUTUMAYO;29.284433
-78.52971677;2.318855968;NARINIO;21.41069
-72.55251107;7.158587206;NORTE DE SANTANDER;27.146444
-73.91084715;5.507343713;BOYACA;28.84086
-72.45642343;3.203711126;META;28.568884
-73.64791296;5.04073208;CUNDINAMARCA;32.561646
-75.19165381;5.542914627;ANTIOQUIA;24.285028
-74.95098845;2.923741115;HUILA;33.669563
-74.0366166;7.426494164;BOLIVAR;26.581678
-73.85712596;9.401132183;CESAR;24.755915
-76.19982556;8.871628417;CORDOBA;29.636564
-74.77703366;6.116186427;ANTIOQUIA;26.515436
-76.70973317;7.881206241;ANTIOQUIA;21.708366
-74.15263531;1.745231408;META;25.39453
-76.99660771;8.149543153;CHOCO;21.991293
-74.78056114;5.913394982;ANTIOQUIA;27.199026
-73.8727263;6.411391822;SANTANDER;22.257994
-72.94377267;10.3087803;LA GUAJIRA;26.016031
-73.63400648;7.879751345;CESAR;20.893177
-73.80193619;9.395139951;CESAR;25.852781
-73.88529123;4.945831844;CUNDINAMARCA;34.84632
-73.29073104;8.648824998;NORTE DE SANTANDER;28.952383
-74.68229794;6.301760498;ANTIOQUIA;28.554613
-75.27227277;1.605508958;CAQUETA;29.071878
-75.96579015;2.439610137;HUILA;30.99101
-75.76916451;2.057954973;HUILA;30.678617
-73.17371291;4.416639043;CUNDINAMARCA;24.090887
-78.24241732;1.602292853;NARINIO;26.939394
-73.4395761;3.23725942;META;27.279894
-76.94463764;3.605930821;VALLE DEL CAUCA;27.927542
-73.27870772;-1.329092215;AMAZONAS;32.460022
-73.67115462;6.388247231;SANTANDER;29.77136
-75.23208272;3.054217977;HUILA;23.759954
-74.96079935;10.32373666;ATLANTICO;23.745363
-75.51151699;9.287910431;CORDOBA;22.398544
-71.75339547;6.199408215;CASANARE;25.194128
-74.949251;4.843516464;TOLIMA;21.947697
-73.5557332;9.951594577;CESAR;27.147806
-75.34642711;9.609977407;BOLIVAR;27.727968
-73.58762778;3.991023926;META;25.651228
-77.99543289;1.238281953;NARINIO;28.051287
-75.97445301;4.510896448;VALLE DEL CAUCA;27.215666
-77.62480976;1.09563483;NARINIO;32.047714
-74.48918478;10.33700995;MAGDALENA;23.955519
-72.70733724;-1.915359171;AMAZONAS;34.68531
-75.45678627;5.453941113;CALDAS;31.618963
-76.53049498;8.250231405;ANTIOQUIA;27.378866
-75.78031045;4.740943832;QUINDIO;23.604773
-73.53816958;5.907553973;BOYACA;30.161173
-75.54970897;2.462326374;HUILA;21.207077
-73.38558581;5.572330113;BOYACA;29.894701
-76.02230593;8.130267721;CORDOBA;24.22421
-73.93122618;11.21281458;MAGDALENA;30.919764
-75.63204122;1.01008864;CAQUETA;25.256804
-75.02528587;5.596959822;CALDAS;23.04413
-75.63631006;5.660744866;ANTIOQUIA;26.567575
-75.51164439;1.294992244;CAQUETA;27.672594
-75.28201006;7.643993757;ANTIOQUIA;26.529932
-71.81034712;7.010917033;ARAUCA;22.488016
-73.47490994;4.242736944;META;25.26647
-75.06582704;9.137545891;SUCRE;24.605864
-75.50578474;8.952438021;CORDOBA;21.365015
-76.18245238;4.6705107;VALLE DEL CAUCA;28.725073
-74.38749677;5.917396428;BOYACA;23.605532
-71.96864665;1.313100332;GUAVIARE;33.481567
-74.00555344;4.809817211;CUNDINAMARCA;32.365982
-75.15000314;5.389765492;CALDAS;30.887392
-75.05491947;4.543840664;TOLIMA;22.656162
-73.8364421;8.471109618;BOLIVAR;19.423384
-73.14681686;6.792300178;SANTANDER;22.232029
-74.39902531;9.747245211;MAGDALENA;22.74654
-76.0790181;1.253312266;CAQUETA;22.419985
-73.18115757;5.84177986;BOYACA;30.748583
-75.48623533;6.658214652;ANTIOQUIA;31.230528
-76.31088777;3.792051033;VALLE DEL CAUCA;25.171247
-74.48010724;8.994159006;BOLIVAR;21.811111
-73.70024692;5.050819059;CUNDINAMARCA;29.716307
-75.74771277;4.277930598;QUINDIO;35.622475
-76.74452969;2.558278108;CAUCA;26.383577
-75.65465564;2.004830028;HUILA;27.929564
-72.35452371;-0.531034099;CAQUETA;31.687567
-73.64975383;9.025425245;CESAR;27.321955
-74.40410906;6.671889585;ANTIOQUIA;31.07665
-76.02150415;8.742040458;CORDOBA;26.429209
-76.85901006;0.46640137;PUTUMAYO;25.858725
-73.98896984;7.843004805;BOLIVAR;28.579252
-74.3191429;5.985843812;BOYACA;23.075804
-75.32763164;5.953487531;ANTIOQUIA;29.637827
-76.87213965;5.707338662;CHOCO;22.084696
-75.90659771;8.183042246;CORDOBA;23.997934
-72.33992571;11.17978149;LA GUAJIRA;23.908514
-69.79311418;-2.220098305;AMAZONAS;35.907585
-73.79016688;5.117306005;CUNDINAMARCA;29.154585
-76.80963165;1.88371232;CAUCA;32.15815
-74.63425227;5.065980402;CUNDINAMARCA;25.212355
-78.87230158;1.636490098;NARINIO;22.384365
-77.72272435;7.116625961;CHOCO;24.778135
-75.74688727;4.709494563;QUINDIO;24.661966
-74.58517441;5.118099711;CUNDINAMARCA;23.151861
-72.75274321;11.09832975;LA GUAJIRA;23.022139
-76.31930095;1.043875176;CAUCA;22.763937
-72.78158532;-1.617389622;AMAZONAS;35.026955
-74.05648974;7.22426104;BOLIVAR;26.50659
-76.38841619;5.403685621;CHOCO;24.363031
-73.84037732;4.352303044;CUNDINAMARCA;27.35898
-77.335238;4.227706565;CHOCO;21.582067
-71.71453232;6.452963858;ARAUCA;25.41963
-72.66552176;7.419872972;NORTE DE SANTANDER;26.393064
-72.6188434;6.5271657;SANTANDER;29.907381
-75.30207751;8.45540274;CORDOBA;22.615557
-74.71504807;10.89278941;ATLANTICO;22.338179
-73.96300667;11.07421955;MAGDALENA;24.221895
-70.91615121;5.023359195;CASANARE;28.395643
-73.62937192;6.755763727;SANTANDER;26.304644
-74.30532229;5.027051049;CUNDINAMARCA;22.26544
-72.55813322;8.067381925;NORTE DE SANTANDER;20.190691
-72.69737291;2.110639609;GUAVIARE;28.764307
-74.99754317;5.29213423;TOLIMA;24.579638
-77.22148468;2.057670271;CAUCA;30.06716
-73.60240538;6.573739521;SANTANDER;30.328707
-75.77996206;8.532108454;CORDOBA;22.466383
-73.62440639;10.01231439;CESAR;26.650255
-73.23216668;4.217649799;META;26.29294
-76.7193252;8.226353583;ANTIOQUIA;22.858908
-75.82771413;1.178100843;CAQUETA;29.137503
-70.29898503;-3.545276159;AMAZONAS;33.739105
-75.82668969;5.116393911;RISARALDA;23.561655
-72.48141142;5.601260436;BOYACA;28.16181
-73.46963809;7.791375966;CESAR;21.190548
-75.13076646;6.366568855;ANTIOQUIA;29.02162
-73.32367317;2.392247868;GUAVIARE;26.91421
